path,type,reason,likely_use,confidence
docs/rheakit-docs/node_modules/postcss-color-hex-alpha/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-color-rebeccapurple/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-media/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-properties/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/parser.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/processor.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/attribute.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/className.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/combinator.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/comment.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/constructors.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/container.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/guards.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/id.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/namespace.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/nesting.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/node.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/pseudo.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/root.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/selector.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/string.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/tag.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/types.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/selectors/universal.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/sortAscending.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/tokenTypes.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/tokenize.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/util/ensureObject.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/util/getProp.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/util/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/util/stripComments.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-custom-selectors/node_modules/postcss-selector-parser/dist/util/unesc.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/parser.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/processor.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/attribute.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/className.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/combinator.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/comment.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/constructors.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/container.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/guards.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/id.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/namespace.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/nesting.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/node.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/pseudo.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/root.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/selector.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/string.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/tag.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/types.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/selectors/universal.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/sortAscending.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/tokenTypes.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/tokenize.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/util/ensureObject.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/util/getProp.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/util/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/util/stripComments.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-dir-pseudo-class/node_modules/postcss-selector-parser/dist/util/unesc.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-double-position-gradients/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/parser.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/processor.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/attribute.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/className.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/combinator.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/comment.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/constructors.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/container.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/guards.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/id.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/namespace.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/nesting.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/node.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/pseudo.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/root.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/selector.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/string.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/tag.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/types.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/selectors/universal.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/sortAscending.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/tokenTypes.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/tokenize.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/util/ensureObject.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/util/getProp.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/util/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/util/stripComments.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-visible/node_modules/postcss-selector-parser/dist/util/unesc.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/dist/browser-global.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/parser.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/processor.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/attribute.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/className.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/combinator.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/comment.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/constructors.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/container.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/guards.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/id.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/namespace.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/nesting.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/node.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/pseudo.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/root.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/selector.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/string.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/tag.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/types.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/selectors/universal.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/sortAscending.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/tokenTypes.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/tokenize.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/util/ensureObject.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/util/getProp.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/util/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/util/stripComments.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-focus-within/node_modules/postcss-selector-parser/dist/util/unesc.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-gap-properties/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-image-set-function/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-lab-function/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-loader/dist/cjs.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-loader/dist/config.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-loader/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-loader/dist/options.json,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-loader/dist/utils.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-logical/dist/index.d.ts,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/index.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/parser.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/processor.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/selectors/attribute.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/selectors/className.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/selectors/combinator.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/selectors/comment.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/selectors/constructors.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
docs/rheakit-docs/node_modules/postcss-modules-local-by-default/node_modules/postcss-selector-parser/dist/selectors/container.js,component_or_asset,path/extension matches UI surface,"frontend reconstruction, visual mapping, component linkage",0.68
