"Title","URL","Description","h1 headings","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Rive Overview - Createwithplay","https://docs.createwithplay.com/en/articles/rive-overview","","Rive Overview","Overview, Upload Rive Files, Use Data Binding, Learn more about Rive / Set View Model actions, Learn more about View Models in Rive, Learn more about Rive / Data Model Property actions, Learn more about Data Model Properties in Rive, Learn more about Rive / Set Data Model List actions, Learn more about Data Model Lists in Rive, Learn more about Rive Event triggers, Set Playback, Inputs, and More, Learn more about Set Rive Playback actions, Learn more about Rive Animations, Learn more about Set Rive Input actions, Learn more about Inputs and State Machines in Rive, Learn more about Set Rive Artboard actions, Learn more about Artboards in Rive, Learn more about Rive / Set Text actions, Learn more about Text Runs in Rive, Learn more about Set Rive Mute actions, Learn more about Set Rive Volume actions, Learn more about Rive Event triggers, Learn more about Rive Events","Set a View Model Instance, Set a Data Model Property, Set a Data Model List, Trigger Interactions when Bound Data Changes, Set Playback, Set Input, Set Artboard, Set Text, Set Audio, Rive Event","","30","0","0.63369 s","370kb","33","882","","267","","","https://docs.createwithplay.com/en/articles/rive-overview","7","15kb","2","59","0","0"
"Rive - Createwithplay","https://docs.createwithplay.com/en/articles/rive","An element that embeds a Rive animation in your prototype.","Rive","Overview, Properties, Expression Editor Properties, Resources, Rive Event Trigger, Set Rive Input, Set Rive Playback Action, Rive / Set Text Action, Set Rive Artboard Action, Set Rive Volume Action, Set Rive Mute Action, Prototyping with Rive, About Rive Files","Asset, Content Mode, Artboard, Animation, Direction, Loop, Auto Start, Is Playing, Rive Current State","","21","58","0.85310 s","383kb","62","712","","40","","","https://docs.createwithplay.com/en/articles/rive","7","15kb","2","95","0","0"
"Rive / Set Text - Createwithplay","https://docs.createwithplay.com/en/articles/rive-set-text-action","An action that sets a text value within a Rive file.","Rive / Set Text","Overview, Action Properties","Target, Text Name, Value","","32","52","0.66733 s","361kb","98","464","","83","","","https://docs.createwithplay.com/en/articles/rive-set-text-action","7","15kb","2","121","0","0"
"Rive / Set View Model - Createwithplay","https://docs.createwithplay.com/en/articles/rive-set-view-model-action","An action that changes a Rive file’s View Model.","Rive / Set View Model","Overview, Action Properties","Target, Type","Artboard, View Model, Instance, View Model, Instance, To View Model, To Instance","38","48","0.83278 s","365kb","98","491","","82","","","https://docs.createwithplay.com/en/articles/rive-set-view-model-action","7","15kb","2","131","0","0"
"Reset All Properties - Createwithplay","https://docs.createwithplay.com/en/articles/reset-all-properties-action","An action that resets an object's properties to its default values.","Reset All Properties","Overview, Action Properties","Target, Animate","","37","67","0.85941 s","350kb","99","441","","82","","","https://docs.createwithplay.com/en/articles/reset-all-properties-action","7","15kb","2","131","0","0"
"Rive / Set Data Model Property - Createwithplay","https://docs.createwithplay.com/en/articles/rive-set-data-model-property-action","An action that sets the value of a Rive data model property.","Rive / Set Data Model Property","Overview, Action Properties","Target, View Model, Property, Value","","47","60","0.79927 s","357kb","99","496","","82","","","https://docs.createwithplay.com/en/articles/rive-set-data-model-property-action","7","15kb","2","136","0","0"
"RGB To HSB - Createwithplay","https://docs.createwithplay.com/en/articles/rgb-to-hsb","An expression editor function that converts RGB color values to HSB color space.","RGB To HSB","Overview, Parameters, Array Input","","","27","80","0.77596 s","330kb","38","231","","17","","","https://docs.createwithplay.com/en/articles/rgb-to-hsb","7","15kb","2","62","0","0"
"Round - Createwithplay","https://docs.createwithplay.com/en/articles/round","An expression editor function that rounds a number to the nearest whole number.","Round","Overview, Parameters, Example","","","22","79","1.30974 s","343kb","51","212","","30","","","https://docs.createwithplay.com/en/articles/round","7","15kb","2","81","0","0"
"Round Down - Createwithplay","https://docs.createwithplay.com/en/articles/round-down","An expression editor function that rounds a number down to the previous whole number.","Round Down","Overview, Parameters, Example","","","27","85","1.26561 s","338kb","51","209","","30","","","https://docs.createwithplay.com/en/articles/round-down","7","15kb","2","92","0","0"
"Round To - Createwithplay","https://docs.createwithplay.com/en/articles/round-to","An expression editor function that rounds a number to a specific number of decimal places.","Round To","Overview, Parameters, Example","","","25","90","0.95396 s","339kb","51","232","","30","","","https://docs.createwithplay.com/en/articles/round-to","7","15kb","2","90","0","0"
"Round Number Action - Createwithplay","https://docs.createwithplay.com/en/articles/round-number-action","An action that rounds a number variable displayed in a text element.","Round Number Action","Overview, Action Properties","Target, Variable, Before Decimal, After Decimal","","36","68","1.11925 s","360kb","98","490","","82","","","https://docs.createwithplay.com/en/articles/round-number-action","7","15kb","2","156","0","0"
"Set Activity Indicator - Createwithplay","https://docs.createwithplay.com/en/articles/set-activity-indicator-action","An action that changes the UI appearance to light or dark mode.","Set Activity Indicator","Overview, Action Properties","Target, Type","","39","63","1.27439 s","352kb","99","375","","83","","","https://docs.createwithplay.com/en/articles/set-activity-indicator-action","7","15kb","2","154","0","0"
"Rive / Set Data Model List - Createwithplay","https://docs.createwithplay.com/en/articles/rive-set-data-model-list-action","An action that modifies a Rive list.","Rive / Set Data Model List","Overview, Action Properties","Target, View Model, List, Action","View Model, Instance, View Model, Instance, Index, View Model, Property, Index, Value, Index 1, Index 2, View Model, Instance, Index","43","36","0.81935 s","390kb","98","774","","82","","","https://docs.createwithplay.com/en/articles/rive-set-data-model-list-action","7","15kb","2","124","0","0"
"Set Appearance - Createwithplay","https://docs.createwithplay.com/en/articles/set-appearance-action","An action that changes the UI appearance to light or dark mode.","Set Appearance","Overview, Action Properties","Type, Target, UI Appearance","","31","63","1.29692 s","352kb","99","481","","82","","","https://docs.createwithplay.com/en/articles/set-appearance-action","7","15kb","2","123","0","0"
"Segmented Control - Createwithplay","https://docs.createwithplay.com/en/articles/segmented-control","A native element that has several selectable segments.","Segmented Control","Overview, Properties, Using the Segmented Control with a Horizontal Stack, Resources, Segmented Controller Event Trigger, Set Segment Action, Apple Human Interface Guidelines for Segmented Controls, Apple Developer Documentation for Segmented Controls","Segments, Value, Customize","Colors, Control Padding, Label Style","34","54","1.28344 s","387kb","56","540","","34","","","https://docs.createwithplay.com/en/articles/segmented-control","7","15kb","2","110","0","0"
"Round Up - Createwithplay","https://docs.createwithplay.com/en/articles/round-up","An expression editor function that rounds a number up to the next whole number.","Round Up","Overview, Parameters, Example","","","25","79","0.91893 s","339kb","51","209","","30","","","https://docs.createwithplay.com/en/articles/round-up","7","15kb","2","100","0","0"
"Set Color - Createwithplay","https://docs.createwithplay.com/en/articles/set-color-action","An action that sets an object's color.","Set Color","Overview, Properties","Target, Property, Set To","","26","38","1.26473 s","360kb","100","516","","82","","","https://docs.createwithplay.com/en/articles/set-color-action","7","15kb","2","139","0","0"
"Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/scroll-trigger","A single or continuous trigger that fires as the user scrolls.","Scroll","Overview, Trigger Properties, Expression Editor Properties, Resources, Scrolling Progress Bar, Next & Previous Button Carousel, Change Header on Scroll, Map Pins + Scrolling Carousel, Pagination Dots","State, Direction, Only Trigger on Drag, Trigger within Range, Is Enabled, Location X, Location Y, Velocity X, Velocity Y, Scroll Velocity X, Scroll Velocity Y, Scroll Offset X, Scroll Offset Y, Is Enabled","","23","62","1.00312 s","423kb","53","654","","37","","","https://docs.createwithplay.com/en/articles/scroll-trigger","7","15kb","2","88","0","0"
"Set Array - Createwithplay","https://docs.createwithplay.com/en/articles/set-array-action","An action that changes the values in an array variable.","Set Array","Overview, Action Properties","Variable, Action, Value, Index","","26","55","1.01551 s","357kb","99","516","","83","","","https://docs.createwithplay.com/en/articles/set-array-action","7","15kb","2","137","0","0"
"Segmented Control Event - Createwithplay","https://docs.createwithplay.com/en/articles/segmented-control-event-trigger","A single trigger that fires when the user interacts with a native segmented control.","Segmented Control Event","Overview, Trigger Properties, Expression Editor Properties, Resources, Grid Prefab","Event, Is Enabled, Location X, Location Y, Is Enabled","","40","84","0.66411 s","357kb","54","372","","38","","","https://docs.createwithplay.com/en/articles/segmented-control-event-trigger","7","15kb","2","79","0","0"
"Set Event - Createwithplay","https://docs.createwithplay.com/en/articles/set-event-action","An action that fires an event that a Custom Event trigger listens for.","Set Event","Overview, Action Properties","Event, Delay","","26","70","1.34975 s","348kb","99","455","","84","","","https://docs.createwithplay.com/en/articles/set-event-action","7","15kb","2","123","0","0"
"Set Image - Createwithplay","https://docs.createwithplay.com/en/articles/set-image-action","An action that adds image data to an image element.","Set Image","Overview, Action Properties","Target, Image, Remove Current Image, Transition, Delay, Easing, Back Drop, Back Drop Opacity","Duration","26","51","0.85974 s","369kb","99","553","","84","","","https://docs.createwithplay.com/en/articles/set-image-action","7","15kb","2","155","0","0"
"Set Audio Mute - Createwithplay","https://docs.createwithplay.com/en/articles/set-audio-mute-action","An action that mutes the sound of an audio file.","Set Audio Mute","Overview, Action Properties","Audio, Mute","","31","48","1.31269 s","349kb","98","363","","83","","","https://docs.createwithplay.com/en/articles/set-audio-mute-action","7","15kb","2","153","0","0"
"Set Audio - Createwithplay","https://docs.createwithplay.com/en/articles/set-audio-action","An action that controls the playback of an audio file.","Set Audio","Overview, Action Properties, Resources, Audio Waveform Template, Music Multi-Track Project","Audio, Playback, Play Playback Properties, Play At Playback Properties, Seek Playback Properties, Rate Playback Properties, Pan Playback Properties, Repeat Playback Properties","Return to Start on End, Time, Return to Start on End, Type, Rate, Pan, Repeat","26","54","0.83314 s","389kb","98","688","","84","","","https://docs.createwithplay.com/en/articles/set-audio-action","7","15kb","2","132","0","0"
"Set Haptic - Createwithplay","https://docs.createwithplay.com/en/articles/set-haptic-action","An action that plays haptic feedback.","Set Haptic","Overview, Action Properties, Resources, Haptics Template, short_haptic.json, long_haptic.json, long_knocks_haptic.json, gradient_haptic.json","Type, File","","27","37","0.61334 s","364kb","98","437","","82","","","https://docs.createwithplay.com/en/articles/set-haptic-action","7","15kb","2","130","0","0"
"Set Audio Volume - Createwithplay","https://docs.createwithplay.com/en/articles/set-audio-volume-action","An action that adjusts the volume of an audio file.","Set Audio Volume","Overview, Action Properties","Audio, Volume","","33","51","1.10017 s","351kb","99","391","","83","","","https://docs.createwithplay.com/en/articles/set-audio-volume-action","7","15kb","2","156","0","0"
"Set Map Location - Createwithplay","https://docs.createwithplay.com/en/articles/set-map-location-action","An action that set's a native map's location.","Set Map Location","Overview, Action Properties","Map, Type, Latitude, Longitude, Altitude, Offset X, Offset Y, Animate","","33","45","0.86365 s","363kb","99","514","","83","","","https://docs.createwithplay.com/en/articles/set-map-location-action","7","15kb","2","136","0","0"
"Set Focus - Createwithplay","https://docs.createwithplay.com/en/articles/set-focus-action","An action that focuses a text field and opens the keyboard.","Set Focus","Overview, Action Properties","Direction, Text, Start Tag, Wrap","","26","59","1.09620 s","358kb","100","484","","83","","","https://docs.createwithplay.com/en/articles/set-focus-action","7","15kb","2","155","0","0"
"Set Lens - Createwithplay","https://docs.createwithplay.com/en/articles/set-lens-action","An action that changes a camera element's lens.","Set Lens","Overview, Action Properties","Target, Mode, Lens, Digital Zoom, Animate Zoom","","25","47","0.70694 s","357kb","99","447","","84","","","https://docs.createwithplay.com/en/articles/set-lens-action","7","15kb","2","143","0","0"
"Set Page Loader - Createwithplay","https://docs.createwithplay.com/en/articles/set-page-loader-action","An action that loads or removes a page in a page loader element.","Set Page Loader","Overview, Action Properties","Target, Select Page, Remove Page, Animation, Delay, Duration, Easing","","32","64","1.10802 s","364kb","99","539","","83","","","https://docs.createwithplay.com/en/articles/set-page-loader-action","7","15kb","2","148","0","0"
"Set Map Pin - Createwithplay","https://docs.createwithplay.com/en/articles/set-map-pin-action","An action that selects or unselects a pin on a native map.","Set Map Pin","Overview, Action Properties, Resources, Map + Carousel Template, Map + List Template","Type, Map, Pin, Move to Pin, Animate","","28","58","0.82251 s","365kb","99","537","","83","","","https://docs.createwithplay.com/en/articles/set-map-pin-action","7","15kb","2","135","0","0"
"Set Preview - Createwithplay","https://docs.createwithplay.com/en/articles/set-preview-action","An action that sets the appearance of a camera element's preview.","Set Preview","Overview, Action Properties","Target, Preview, Preview Quality, Preview FPS","","28","65","1.03665 s","351kb","99","412","","83","","","https://docs.createwithplay.com/en/articles/set-preview-action","7","15kb","2","128","0","0"
"Set Rive Mute - Createwithplay","https://docs.createwithplay.com/en/articles/set-rive-mute-action","An action that mutes the sound of an audio file.","Set Rive Mute","Overview, Action Properties","Target, Mute","","30","48","0.87701 s","349kb","99","364","","83","","","https://docs.createwithplay.com/en/articles/set-rive-mute-action","7","15kb","2","149","0","0"
"Set Rive Input - Createwithplay","https://docs.createwithplay.com/en/articles/set-rive-input-action","An action that controls a Rive file's state and input.","Set Rive Input","Overview, Action Properties","Target, Artboard, State Machine, Input","","31","54","1.17966 s","358kb","99","471","","83","","","https://docs.createwithplay.com/en/articles/set-rive-input-action","7","15kb","2","148","0","0"
"Set Rive Artboard - Createwithplay","https://docs.createwithplay.com/en/articles/set-rive-artboard-action","An action that controls a Rive file's artboard and state machine.","Set Rive Artboard","Overview, Action Properties","Target, Artboard, State Machine","","34","65","1.14790 s","350kb","99","382","","83","","","https://docs.createwithplay.com/en/articles/set-rive-artboard-action","7","15kb","2","131","0","0"
"Set Scroll X & Y - Createwithplay","https://docs.createwithplay.com/en/articles/set-scroll-x-y-actions","Actions that scroll a container horizontally or vertically.","Set Scroll X & Y","Overview, Action Properties","Target, Type, Value, Alignment, Animate","","33","59","0.61725 s","361kb","100","552","","82","","","https://docs.createwithplay.com/en/articles/set-scroll-x-y-actions","7","15kb","2","149","0","0"
"Set Rive Volume - Createwithplay","https://docs.createwithplay.com/en/articles/set-rive-volume","An action that adjusts the volume of a Rive file.","Set Rive Volume","Overview, Action Properties","Target, Volume","","32","49","0.69511 s","348kb","100","396","","83","","","https://docs.createwithplay.com/en/articles/set-rive-volume","7","15kb","2","132","0","0"
"Set Rive Playback - Createwithplay","https://docs.createwithplay.com/en/articles/set-rive-playback-action","An action that controls the playback of a Rive file.","Set Rive Playback","Overview, Action Properties","Target, Playback","","34","52","0.77952 s","350kb","99","412","","83","","","https://docs.createwithplay.com/en/articles/set-rive-playback-action","7","15kb","2","134","0","0"
"Set Segment - Createwithplay","https://docs.createwithplay.com/en/articles/set-segment-action","An action that selects a segment of a segmented control.","Set Segment","Overview, Action Properties","Target, Segment","","28","56","0.76955 s","350kb","99","392","","83","","","https://docs.createwithplay.com/en/articles/set-segment-action","7","15kb","2","151","0","0"
"Set Property - Createwithplay","https://docs.createwithplay.com/en/articles/set-property-action","An action that adjusts an object property.","Set Property","Overview, Action Properties","Target, Property, Value, Animate","","29","42","0.74847 s","362kb","99","586","","83","","","https://docs.createwithplay.com/en/articles/set-property-action","7","15kb","2","138","0","0"
"Set Shadow - Createwithplay","https://docs.createwithplay.com/en/articles/set-shadow-action","An action that adjusts an object's shadow.","Set Shadow","Overview, Action Properties","Target, Shadow Index, Offset X & Y, Blur, Spread, Opacity, Color, Animate","","27","42","0.55378 s","366kb","98","565","","82","","","https://docs.createwithplay.com/en/articles/set-shadow-action","7","15kb","2","147","0","0"
"Set SF Symbol Effect - Createwithplay","https://docs.createwithplay.com/en/articles/set-sf-symbol-effect-action","An action that animates an SF Symbol icon.","Set SF Symbol Effect","Overview, Action Properties","Target, Animation, Scope, Scope","Direction, Direction, By Layer, Speed, Repeat, Direction, By Layer, Speed, Repeat, Direction, By Layer, Speed, Layer Style, Hide Inactive Layers, Auto-Reverse, Speed, Repeat","37","42","0.79457 s","405kb","98","963","","84","","","https://docs.createwithplay.com/en/articles/set-sf-symbol-effect-action","7","15kb","2","144","0","0"
"Set Sheet Detent - Createwithplay","https://docs.createwithplay.com/en/articles/set-sheet-detent-action","An action that changes an open sheet's detent.","Set Sheet Detent","Overview, Action Properties","Detent, Animate","","33","46","1.45380 s","351kb","99","388","","82","","","https://docs.createwithplay.com/en/articles/set-sheet-detent-action","7","15kb","2","157","0","0"
"Set SF Symbol - Createwithplay","https://docs.createwithplay.com/en/articles/set-sf-symbol-action","An action that replaces one SF Symbol icon with another.","Set SF Symbol","Overview, Action Properties, Resources, Audio Waveform, Basic Video Controls","Target, Symbol, Variable Progress, Replace Animation","By Layer, Direction","30","56","0.70506 s","369kb","99","546","","82","","","https://docs.createwithplay.com/en/articles/set-sf-symbol-action","7","15kb","2","157","0","0"
"Set State - Createwithplay","https://docs.createwithplay.com/en/articles/set-state-action","An action that changes a component's state.","Set State","Overview, Action Properties, Resources, Accordions, Select One to Enable, Expanding Cards, Change Header on Scroll","Target, State, Invert Other Instances, Animate","","26","43","1.03860 s","369kb","101","491","","84","","","https://docs.createwithplay.com/en/articles/set-state-action","7","15kb","2","159","0","0"
"Set User Default - Createwithplay","https://docs.createwithplay.com/en/articles/set-user-default","An expression editor function that stores data persistently in UserDefaults.","Set User Default","Overview, Parameters, Example","","","33","76","0.84746 s","343kb","54","257","","33","","","https://docs.createwithplay.com/en/articles/set-user-default","7","15kb","2","112","0","0"
"Set Variable - Createwithplay","https://docs.createwithplay.com/en/articles/set-variable-action","An action that changes the value of a variable.","Set Variable","Overview, Action Properties, Resources, Learn Interactions 2.0, Saving Data Across Pages, Grid Prefab, Saving Textfields, Variable with Native Control, Pomodoro","Variable, Value","","29","47","0.71830 s","366kb","100","442","","85","","","https://docs.createwithplay.com/en/articles/set-variable-action","7","15kb","2","151","0","0"
"Set Status Bar - Createwithplay","https://docs.createwithplay.com/en/articles/set-status-bar-action","An action that changes the appearance of the device's status bar.","Set Status Bar","Overview, Action Properties","Appearance, Show Status Bar, Animate","","31","65","1.75906 s","356kb","98","478","","82","","","https://docs.createwithplay.com/en/articles/set-status-bar-action","7","15kb","2","156","0","0"
"Set Video - Createwithplay","https://docs.createwithplay.com/en/articles/set-video-action","An action that adds video content to a video element.","Set Video","Overview, Action Properties","Target, Video, Remove Current Video","","26","53","1.57022 s","352kb","99","391","","83","","","https://docs.createwithplay.com/en/articles/set-video-action","7","15kb","2","153","0","0"
"Set Text - Createwithplay","https://docs.createwithplay.com/en/articles/set-text-action","An action that adds copy to a text element.","Set Text","Overview, Action Properties, Resources, Native Controls, Saving Data Across Pages","Target, Text, Delay","","25","43","1.17179 s","358kb","100","410","","86","","","https://docs.createwithplay.com/en/articles/set-text-action","7","15kb","2","149","0","0"
"Shake - Createwithplay","https://docs.createwithplay.com/en/articles/shake-trigger","A single trigger that fires when the user shakes their device.","Shake","Overview, Trigger Properties, Expression Editor Properties","State, Is Enabled, Is Enabled","","22","62","0.63440 s","335kb","53","281","","37","","","https://docs.createwithplay.com/en/articles/shake-trigger","7","15kb","2","100","0","0"
"Show Alert - Createwithplay","https://docs.createwithplay.com/en/articles/show-alert-action","An action that display a native alert.","Show Alert","Overview, Action Properties","Target, Alert","","27","38","1.01206 s","346kb","99","378","","85","","","https://docs.createwithplay.com/en/articles/show-alert-action","7","15kb","2","125","0","0"
"Slider - Createwithplay","https://docs.createwithplay.com/en/articles/slider","A native element that slides to change a value.","Slider","Overview, Properties, Resources, Slider Event Trigger, Apple Human Interface Guidelines for Sliders, Apple Developer Documentation for Sliders","Value, Step, Min, Max, Min Symbol, Max Symbol, Round To, Neutral Value, Ticks, Customize","Snap to Ticks, Colors, Symbol Colors","23","47","0.64652 s","440kb","56","674","","34","","","https://docs.createwithplay.com/en/articles/slider","7","15kb","2","91","0","0"
"SF Symbol - Createwithplay","https://docs.createwithplay.com/en/articles/sf-symbol","An element that displays an icon.","SF Symbol","Overview, Properties, Resources, Apple Human Interface Guidelines for SF Symbols","SF Symbol, Size, Weight, Scale, Rendering Mode., Color(s)., Tint Adjustment Mode., Variable Fill., Align to Baseline.","","26","33","1.88876 s","405kb","56","668","","36","","","https://docs.createwithplay.com/en/articles/sf-symbol","7","15kb","2","90","0","0"
"Set Video Playback - Createwithplay","https://docs.createwithplay.com/en/articles/set-video-playback-action","An action that controls the playback of a video file.","Set Video Playback","Overview, Action Properties, Resources, Basic Video Controls","Target, Playback","","35","53","1.66954 s","359kb","99","466","","83","","","https://docs.createwithplay.com/en/articles/set-video-playback-action","7","15kb","2","153","0","0"
"Snapshot - Createwithplay","https://docs.createwithplay.com/en/articles/snapshot","An expression editor function that captures a screenshot of a view within the prototype.","Snapshot","Overview, Parameters","","","25","88","1.71498 s","336kb","55","239","","33","","","https://docs.createwithplay.com/en/articles/snapshot","7","15kb","2","112","0","0"
"Sin - Createwithplay","https://docs.createwithplay.com/en/articles/sin","An expression editor function that calculates the sine of an angle.","Sin","Overview, Parameters, Example","","","20","67","0.94653 s","337kb","51","203","","30","","","https://docs.createwithplay.com/en/articles/sin","7","15kb","2","85","0","0"
"Slider Event - Createwithplay","https://docs.createwithplay.com/en/articles/slider-event-trigger","A single or continuous trigger that fires when the user slides a native slider.","Slider Event","Overview, Trigger Properties, Expression Editor Properties, Example Projects, Native Controls","Event, Is Enabled, Is Enabled","","29","79","1.79662 s","345kb","54","364","","38","","","https://docs.createwithplay.com/en/articles/slider-event-trigger","7","15kb","2","109","0","0"
"Spacer - Createwithplay","https://docs.createwithplay.com/en/articles/spacer","An element that fills unused space.","Spacer","Overview, Resources, Apple Developer Documentation for Spacers","","","23","35","0.60697 s","321kb","54","243","","32","","","https://docs.createwithplay.com/en/articles/spacer","7","15kb","2","112","0","0"
"Square Root - Createwithplay","https://docs.createwithplay.com/en/articles/square-root","An expression editor function that calculates the square root of a number.","Square Root","Overview, Parameters, Example","","","28","74","1.39537 s","337kb","51","208","","30","","","https://docs.createwithplay.com/en/articles/square-root","7","15kb","2","86","0","0"
"Speech - Createwithplay","https://docs.createwithplay.com/en/articles/speech-trigger","A trigger that listens for spoken words.","Speech","Overview, Trigger Properties, Expression Editor Properties","Trigger, Words, Stop on Match, Auto Start, Language, Uses Continuously, Max Silence, Max Speech Duration, Is Enabled, Output, Error","","23","40","1.73507 s","419kb","55","790","","39","","","https://docs.createwithplay.com/en/articles/speech-trigger","7","15kb","2","95","0","0"
"Start and Stop Speech - Createwithplay","https://docs.createwithplay.com/en/articles/start-and-stop-speech-actions","Actions that start or stop a Speech trigger.","Start and Stop Speech","Overview, Action Properties","Target, Speech, Language","","38","44","0.76511 s","364kb","100","462","","84","","","https://docs.createwithplay.com/en/articles/start-and-stop-speech-actions","7","15kb","2","133","0","0"
"Stacks - Createwithplay","https://docs.createwithplay.com/en/articles/stacks","An element that contains other elements.","Stacks","Overview, Properties","Direction, Alignment, Distribution, Gap, Scrolling, Scroll Effects, Trigger, Alignment, Trigger Area, Clamp Values, Mirror Animations, Values, Scroll Edge Effect","Paging, Deceleration Rate, Delay Content Touches, Vertical & Horizontal Scrolling, Indicator is Hidden, Indicator Insets, Indicator Style, Bounces, Always Bounce Vertical & Horizontal","23","40","0.95863 s","449kb","55","1137","","36","","","https://docs.createwithplay.com/en/articles/stacks","7","15kb","2","108","0","0"
"Snapshot - Createwithplay","https://docs.createwithplay.com/en/articles/snapshot-action","An action that captures an object's view.","Snapshot","Overview, Action Properties, Expression Editor Properties","Target, Snapshot Image","","25","41","1.07995 s","354kb","100","398","","82","","","https://docs.createwithplay.com/en/articles/snapshot-action","7","15kb","2","123","0","0"
"Start and Stop Timer - Createwithplay","https://docs.createwithplay.com/en/articles/start-and-stop-timer-actions","Actions that start or stop a Timer trigger.","Start and Stop Timer","Overview, Action Properties","Target, Timer","","37","43","1.16909 s","350kb","99","396","","85","","","https://docs.createwithplay.com/en/articles/start-and-stop-timer-actions","7","15kb","2","154","0","0"
"String Contains - Createwithplay","https://docs.createwithplay.com/en/articles/string-contains","An expression editor function that checks if a string contains a specific substring.","String Contains","Overview, Parameters, Example","","","32","84","1.07982 s","340kb","54","280","","33","","","https://docs.createwithplay.com/en/articles/string-contains","7","15kb","2","85","0","0"
"Spacing Styles - Createwithplay","https://docs.createwithplay.com/en/articles/spacing-styles","","Spacing Styles","Overview","","","31","0","1.41370 s","326kb","28","442","","50","","","https://docs.createwithplay.com/en/articles/spacing-styles","7","15kb","2","80","0","0"
"Stepper - Createwithplay","https://docs.createwithplay.com/en/articles/stepper","A native element that increases or decreases a value.","Stepper","Overview, Properties, Resources, Stepper Event Trigger, Apple Human Interface Guidelines for Steppers, Apple Developer Documentation for Steppers","Value, Step, Min, Max, Wrap, Auto Repeat","","24","53","0.85838 s","385kb","56","367","","33","","","https://docs.createwithplay.com/en/articles/stepper","7","15kb","2","105","0","0"
"String Height - Createwithplay","https://docs.createwithplay.com/en/articles/string-height","An expression editor function that calculates the height of a string.","String Height","Overview, Parameters","","","30","69","1.63485 s","329kb","52","220","","30","","","https://docs.createwithplay.com/en/articles/string-height","7","15kb","2","82","0","0"
"Stepper Event - Createwithplay","https://docs.createwithplay.com/en/articles/stepper-event-trigger","A single trigger that fires when the user changes a native stepper's value.","Stepper Event","Overview, Trigger Properties, Resources, Native Controls Template","Event, Is Enabled","","30","75","0.79705 s","341kb","54","338","","38","","","https://docs.createwithplay.com/en/articles/stepper-event-trigger","7","15kb","2","92","0","0"
"String Width - Createwithplay","https://docs.createwithplay.com/en/articles/string-width","An expression editor function that calculates the width of a string.","String Width","Overview, Parameters","","","29","68","1.02334 s","330kb","52","219","","30","","","https://docs.createwithplay.com/en/articles/string-width","7","15kb","2","87","0","0"
"String Split - Createwithplay","https://docs.createwithplay.com/en/articles/string-split","A expression editor function that splits a string into an array.","String Split","Overview, Parameters, Example","","","29","64","0.92887 s","340kb","54","258","","33","","","https://docs.createwithplay.com/en/articles/string-split","7","15kb","2","90","0","0"
"String Count - Createwithplay","https://docs.createwithplay.com/en/articles/string-count","An expression editor function that counts the number of characters in a string.","String Count","Overview, Parameters, Example","","","29","79","1.65436 s","335kb","33","193","","12","","","https://docs.createwithplay.com/en/articles/string-count","7","15kb","2","72","0","0"
"Switch - Createwithplay","https://docs.createwithplay.com/en/articles/switch","A native element that toggles on and off.","Switch","Overview, Properties, Resources, Switch Event Trigger, Apple Human Interface Guidelines for Switches, Apple Developer Documentation for Switches","Value, Tint Color","","23","41","0.68787 s","358kb","56","294","","33","","","https://docs.createwithplay.com/en/articles/switch","7","15kb","2","85","0","0"
"Styles - Createwithplay","https://docs.createwithplay.com/en/articles/styles","","Styles","Overview, Types of Styles","","","23","0","1.44555 s","325kb","33","322","","75","","","https://docs.createwithplay.com/en/articles/styles","7","15kb","2","64","0","0"
"SVG - Createwithplay","https://docs.createwithplay.com/en/articles/svg","An element that displays a vector.","SVG","Overview, Properties","SVG, Content Mode, Tint","","20","34","1.04896 s","338kb","56","373","","32","","","https://docs.createwithplay.com/en/articles/svg","7","15kb","2","95","0","0"
"System Colors - Createwithplay","https://docs.createwithplay.com/en/articles/system-colors","","System Colors","Overview, Use System Colors","","","30","0","1.06742 s","301kb","28","287","","50","","","https://docs.createwithplay.com/en/articles/system-colors","7","15kb","2","57","0","0"
"Sub Menu - Createwithplay","https://docs.createwithplay.com/en/articles/sub-menu-action","An action that creates a section or submenu of a native menu.","Sub Menu","Overview, Trigger Properties","Title, Subtitle, Image, Element Size, Display, Destructive, Single Selection","","25","61","1.44557 s","369kb","102","610","","85","","","https://docs.createwithplay.com/en/articles/sub-menu-action","7","15kb","2","155","0","0"
"Substring - Createwithplay","https://docs.createwithplay.com/en/articles/substring","An expression editor function that extracts a portion of a string.","Substring","Overview, Parameters, Example","","","26","66","1.50595 s","327kb","33","201","","12","","","https://docs.createwithplay.com/en/articles/substring","7","15kb","2","57","0","0"
